bib,isbn,bookType,title,publishDate,publishOrder,firstCheckOut,lastCheckOut,adoption,publishDay,fcheckoutDay,ageFull,ageCheckouts,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,totalCheckout,deweyNumber,deweyCategory
2722384,1932563571,acbk,Dark Shadows th,1/3/12,1417,1/30/12,12/31/14,27,2,29,1733,1431,0,0,0,0,0,0,18,8,5,0,31,741,Drawing & drawings
2771301,312605811,acbk,migraine soluti,1/3/12,1418,3/7/12,1/17/15,64,2,66,1733,1394,0,0,0,0,0,0,27,5,10,4,46,616, Diseases
2744534,1594488126,acbk,Hannibal and me,1/5/12,1419,1/30/12,1/12/15,25,4,29,1731,1431,0,0,0,0,0,0,19,7,3,5,34,937,Italian Peninsula to 476 & adjacent territories to 476
2795781,1589236610,acbk,complete guide,1/5/12,1420,5/7/12,1/21/15,123,4,127,1731,1333,0,0,0,0,0,0,24,34,27,35,120,690,Construction of buildings
2802631,081224401X,acbk,China Hand an a,1/6/12,1421,5/17/12,8/23/14,132,5,137,1730,1323,0,0,0,0,0,0,13,8,2,1,24,327, International relations
2746691,1844678881,acbk,It started in W,1/9/12,1422,2/18/12,1/15/15,40,8,48,1727,1412,0,0,0,0,0,0,16,1,4,1,22,331, Labor economics
2719723,547315856,jcbk,Curious George,1/10/12,1423,2/15/12,1/17/15,36,9,45,1726,1415,0,0,0,0,0,0,241,286,209,109,845,591,Specific topics in natural history of animals
2750636,300165013,acbk,daily you how t,1/10/12,1424,1/21/12,8/9/14,11,9,20,1726,1440,0,0,0,0,0,0,27,8,3,2,40,659, Advertising & public relations
2755599,1934964697,jcbk,Sketch monsters,1/11/12,1425,2/19/12,1/14/15,39,10,49,1725,1411,0,0,0,0,0,0,160,186,150,94,590,741,Drawing & drawings
2748525,198129769,acbk,Ben Jonson a li,1/13/12,1426,2/4/12,11/4/14,22,12,34,1723,1426,0,0,0,0,0,0,19,3,4,0,26,818,American miscellaneous writings in English
2750736,760341117,acbk,Boots on the gr,1/14/12,1427,1/20/12,6/14/14,6,13,19,1722,1441,0,0,0,0,0,0,3,2,2,1,8,958, Central Asia
2843344,1448862442,jcbk,Memorial Day,1/15/12,1428,10/23/12,1/6/15,282,14,296,1721,1164,0,0,0,0,0,0,2,9,10,9,30,394, General customs
2747118,1401310702,acbk,Good Christian,1/17/12,1429,2/7/12,9/9/14,21,16,37,1719,1423,0,0,0,0,0,0,60,8,1,0,69,940,History of Europe
2771535,785151338,acbk,Daredevil Rebor,1/18/12,1430,3/2/12,1/22/15,44,17,61,1718,1399,0,0,0,0,0,0,99,48,28,41,216,741,Drawing & drawings
2771585,472051652,acbk,Chamber music a,1/19/12,1431,3/19/12,12/7/14,60,18,78,1717,1382,0,0,0,0,0,0,7,3,7,2,19,785,Ensembles with only one instrument per part
2794639,956544525,acbk,100 months The,1/19/12,1432,4/17/12,1/12/15,89,18,107,1717,1353,0,0,0,0,0,0,22,9,3,7,41,741,Drawing & drawings
2750822,1414358474,acbk,Accused,1/20/12,1433,2/21/12,12/23/14,32,19,51,1716,1409,0,0,0,0,0,0,36,11,11,1,59,808,Rhetoric & collections of literary texts from more than two literatures
2744549,1612050972,acbk,Save the humans,1/22/12,1434,5/10/12,2/28/14,109,21,130,1714,1330,0,0,0,0,0,0,1,0,1,1,3,361,Social problems & services
2802623,295991518,acbk,Anne Hirondelle,1/22/12,1435,5/16/12,1/15/15,115,21,136,1714,1324,0,0,0,0,0,0,14,3,3,4,24,738, Ceramic arts
2745177,738588946,acbk,Fife,1/23/12,1436,4/9/12,10/11/14,77,22,99,1713,1361,0,0,0,0,0,0,9,2,1,0,12,979,Great Basin & Pacific Slope region of United States
2792979,1936487101,acbk,Free the idea m,1/23/12,1437,4/20/12,12/1/14,88,22,110,1713,1350,0,0,0,0,0,0,23,12,7,3,45,153,Conscious mental processes & intelligence
2838647,1595828796,acbk,Neon genesis ev,1/24/12,1438,9/29/12,11/20/14,249,23,272,1712,1188,0,0,0,0,0,0,4,13,10,3,30,741,Drawing & drawings
2838809,982939507,acbk,gusano de tequi,1/26/12,1439,9/22/12,7/1/14,240,25,265,1710,1195,0,0,0,0,0,0,6,8,8,6,28,863,Spanish fiction
2774427,310728185,acbk,Halflings,1/28/12,1440,3/13/12,11/7/14,45,27,72,1708,1388,0,0,0,0,0,0,21,16,10,4,51,741,Drawing & drawings
2758435,822961849,acbk,White papers,1/29/12,1441,4/19/12,1/15/15,81,28,109,1707,1351,0,0,0,0,0,0,2,2,2,3,9,811,American poetry in English
2771225,1606994948,acbk,Action Mystery,1/30/12,1442,3/10/12,6/25/14,40,29,69,1706,1391,0,0,0,0,0,0,13,3,2,2,20,741,Drawing & drawings
2771280,520270541,acbk,Breaking throug,1/30/12,1443,3/9/12,1/9/15,39,29,68,1706,1392,0,0,0,0,0,0,24,19,5,7,55,630,Agriculture & related technologies
2771300,1603425640,acbk,Mend it better,1/31/12,1444,3/8/12,1/16/15,37,30,67,1705,1393,0,0,0,0,0,0,42,31,22,16,111,646," Sewing, clothing, management of personal and family life"
2734417,446563137,acbk,Eminent outlaws,2/2/12,1445,2/8/12,10/4/14,6,32,38,1703,1422,0,0,0,0,0,0,63,10,9,3,85,810,American literature in English
2815196,1930912242,acbk,Fighting for ou,2/3/12,1446,7/13/12,4/9/14,161,33,194,1702,1266,0,0,0,0,0,0,4,1,1,0,6,362,Social problems of & services to groups of people
2772345,025300117X,acbk,Pink and blue t,2/6/12,1447,3/20/12,11/12/14,43,36,79,1699,1381,0,0,0,0,0,0,7,21,6,3,37,646," Sewing, clothing, management of personal and family life"
2771298,1451668201,acbk,hunger pains a,2/7/12,1448,3/10/12,1/14/15,32,37,69,1698,1391,0,0,0,0,0,0,126,51,25,10,212,813,American fiction in English
2829569,316038326,acbk,Angel,2/7/12,1449,7/28/12,1/21/15,172,37,209,1698,1251,0,0,0,0,0,0,18,23,16,13,70,951, China & adjacent areas
2771537,547576595,jcbk,Secret agent do,2/8/12,1450,3/2/12,10/9/14,23,38,61,1697,1399,0,0,0,0,0,0,42,45,34,17,138,741,Drawing & drawings
2774754,578095416,acbk,Spoonful,2/8/12,1451,4/24/12,11/26/13,76,38,114,1697,1346,0,0,0,0,0,0,5,1,0,2,8,895,Literatures of East & Southeast Asia
2771604,1596987766,acbk,politically inc,2/13/12,1452,3/10/12,10/24/14,26,43,69,1692,1391,0,0,0,0,0,0,25,14,5,2,46,973, United States
2771491,847837114,acbk,way we live in,2/14/12,1453,3/11/12,1/22/15,26,44,70,1691,1390,0,0,0,0,0,0,58,30,19,20,127,747, Interior decoration
2774748,814336124,acbk,world of a few,2/15/12,1454,3/25/12,11/20/14,39,45,84,1690,1376,0,0,0,0,0,0,44,10,10,2,66,895,Literatures of East & Southeast Asia
2771779,1590206770,acbk,Commandant a mo,2/16/12,1455,3/25/12,6/7/14,38,46,84,1689,1376,0,0,0,0,0,0,3,2,2,0,7,940,History of Europe
2830431,1936003252,acbk,J Edgar Hoover,2/16/12,1456,8/3/12,9/21/14,169,46,215,1689,1245,0,0,0,0,0,0,16,14,6,4,40,353,Specific fields of public administration
2795431,1440533148,acbk,Renegades,2/18/12,1457,4/23/12,8/12/14,65,48,113,1687,1347,0,0,0,0,0,0,19,2,2,1,24,814,American essays in English
2811340,1612181465,acbk,Stirred a Jacqu,2/21/12,1458,7/3/12,12/10/14,133,51,184,1684,1276,0,0,0,0,0,0,13,8,7,6,34,895,Literatures of East & Southeast Asia
2834267,193496476X,jcbk,Possessions Boo,2/22/12,1459,9/8/12,1/18/15,199,52,251,1683,1209,0,0,0,0,0,0,7,8,12,10,37,741,Drawing & drawings
2767081,1770400893,acbk,Start run a com,2/24/12,1460,3/5/12,2/12/14,10,54,64,1681,1396,0,0,0,0,0,0,4,3,1,0,8,338, Production
2838877,1118157796,acbk,new depression,2/24/12,1461,9/21/12,8/8/14,210,54,264,1681,1196,0,0,0,0,0,0,7,11,3,10,31,338, Production
2750408,310336104,acbk,Beyond the fart,2/25/12,1462,3/29/12,12/18/13,33,55,88,1680,1372,0,0,0,0,0,0,13,5,0,1,19,599, Mammalia (Mammals)
2762298,822961792,acbk,Animal eye,2/26/12,1463,3/27/12,10/24/14,30,56,86,1679,1374,0,0,0,0,0,0,9,6,4,4,23,811,American poetry in English
2771212,1606994883,acbk,Amazing mysteri,2/27/12,1464,3/13/12,1/22/15,15,57,72,1678,1388,0,0,0,0,0,0,16,11,2,6,35,741,Drawing & drawings
2850159,3791370979,jcbk,Art treasure hu,2/27/12,1465,11/13/12,1/13/15,260,57,317,1678,1143,0,0,0,0,0,0,13,56,37,21,127,750,Painting & paintings
2771595,674065794,acbk,last Pre Raphae,2/29/12,1466,3/21/12,8/17/14,21,59,80,1676,1380,0,0,0,0,0,0,12,3,3,4,22,759," History, geographic treatment, biography"
2820771,159711202X,acbk,Infra,2/29/12,1467,7/20/12,10/10/14,142,59,201,1676,1259,0,0,0,0,0,0,7,6,4,4,21,779, Photographic images
2806170,439796571,jcbk,Sleeping Beauty,3/1/12,1468,6/18/12,12/17/14,109,60,169,1675,1291,0,0,0,0,0,0,51,66,50,32,199,938, Greece to 323
2800125,074946562X,acbk,Paid owned earn,3/3/12,1469,5/7/12,12/13/14,65,62,127,1673,1333,0,0,0,0,0,0,10,2,2,5,19,658,General management
2841256,984974806,acbk,Auraria a novel,3/3/12,1470,9/20/12,1/11/14,201,62,263,1673,1197,0,0,0,0,0,0,10,7,1,2,20,951, China & adjacent areas
2844525,691145458,acbk,oil curse how p,3/4/12,1471,11/2/12,4/4/14,243,63,306,1672,1154,0,0,0,0,0,0,5,10,2,0,17,338, Production
2771313,1608680452,acbk,sexy vegan cook,3/7/12,1472,3/23/12,1/17/15,16,66,82,1669,1378,0,0,0,0,0,0,62,43,23,19,147,641, Food & drink
2820723,295991860,acbk,Chinuk Wawa kak,3/8/12,1473,11/18/12,7/8/14,255,67,322,1668,1138,0,0,0,0,0,0,1,1,3,2,7,497, North American native languages
2763086,159369900X,jcbk,cameo necklace,3/9/12,1474,3/17/12,1/15/15,8,68,76,1667,1384,0,0,0,0,0,0,46,47,39,21,153,863,Spanish fiction
2771323,082235103X,acbk,Words of protes,3/9/12,1475,4/3/12,11/14/14,25,68,93,1667,1367,0,0,0,0,0,0,7,3,4,1,15,811,American poetry in English
2829479,1937454207,acbk,Healing romance,3/9/12,1476,8/23/12,12/18/14,167,68,235,1667,1225,0,0,0,0,0,0,6,1,2,0,9,951, China & adjacent areas
2793971,804842329,acbk,Decorating with,3/10/12,1477,4/23/12,9/14/14,44,69,113,1666,1347,0,0,0,0,0,0,10,9,3,2,24,745,Decorative arts
2773629,982310129,acbk,Pacific Northwe,3/11/12,1478,4/17/12,1/12/15,37,70,107,1665,1353,0,0,0,0,0,0,52,49,49,48,198,917,Geography of & travel in North America
2771381,763658936,jcbk,bus called Heav,3/13/12,1479,4/9/12,1/9/15,27,72,99,1663,1361,0,0,0,0,0,0,124,97,85,76,382,741,Drawing & drawings
2747221,446194239,acbk,Gilly salt sist,3/14/12,1480,3/15/12,1/18/15,1,73,74,1662,1386,0,0,0,0,0,0,166,75,40,25,306,641, Food & drink
2774437,1935560166,acbk,Irregulars a sh,3/14/12,1481,3/15/12,12/21/14,1,73,74,1662,1386,0,0,0,0,0,0,29,11,9,6,55,741,Drawing & drawings
2821804,078515938X,acbk,Avengers the bi,3/14/12,1482,8/2/12,12/27/14,141,73,214,1662,1246,0,0,0,0,0,0,30,51,33,12,126,741,Drawing & drawings
2762797,3777442615,acbk,Gauguin Polynes,3/15/12,1483,3/17/12,1/9/15,2,74,76,1661,1384,0,0,0,0,0,0,29,13,9,6,57,709," History, geographic treatment, biography"
2771293,1609380762,acbk,Essayists on th,3/15/12,1484,3/21/12,1/6/15,6,74,80,1661,1380,0,0,0,0,0,0,16,6,6,3,31,808,Rhetoric & collections of literary texts from more than two literatures
2809067,1408127024,acbk,Coastal turmoil,3/15/12,1485,8/13/12,1/15/15,151,74,225,1661,1235,0,0,0,0,0,0,3,4,4,6,17,623, Military & nautical engineering
2795499,813039746,acbk,scent of scanda,3/18/12,1486,4/25/12,7/15/14,38,77,115,1658,1345,0,0,0,0,0,0,16,3,3,4,26,584,Liliopsida (Monocotyledones)
2774781,1414338732,acbk,Beckon,3/19/12,1487,4/7/12,12/10/13,19,78,97,1657,1363,0,0,0,0,0,0,24,8,0,0,32,951, China & adjacent areas
2771278,1451635710,acbk,4 ingredients g,3/20/12,1488,4/1/12,12/30/14,12,79,91,1656,1369,0,0,0,0,0,0,45,36,14,11,106,641, Food & drink
2820801,226240398,acbk,Raptor,3/20/12,1489,8/13/12,1/7/15,146,79,225,1656,1235,0,0,0,0,0,0,7,2,2,5,16,811,American poetry in English
2772249,1592123554,acbk,Hells legionnai,3/21/12,1490,4/16/12,1/25/13,26,80,106,1655,1354,0,0,0,0,0,0,3,1,0,0,4,741,Drawing & drawings
2843535,642334242,acbk,Renaissance tab,3/23/12,1491,10/10/12,12/6/14,201,82,283,1653,1177,0,0,0,0,0,0,6,8,9,3,26,641, Food & drink
2793769,031072323X,jcbk,ultimate guys b,3/24/12,1492,4/23/12,10/10/14,30,83,113,1652,1347,0,0,0,0,0,0,6,11,8,7,32,613,Personal health & safety
2771791,521193834,acbk,Evolution and b,3/26/12,1493,4/28/12,10/6/14,33,85,118,1650,1342,0,0,0,0,0,0,11,2,1,0,14,576, Genetics and evolution
2820789,143120344,acbk,middle ages,3/27/12,1494,7/29/12,12/27/12,124,86,210,1649,1250,0,0,0,0,0,0,7,0,0,2,9,811,American poetry in English
2800464,1934964646,acbk,Sharknife 1 Sta,3/28/12,1495,5/19/12,12/10/14,52,87,139,1648,1321,0,0,0,0,0,0,11,8,9,4,32,741,Drawing & drawings
2771252,1590207378,acbk,Eclipse the hor,3/29/12,1496,4/7/12,6/9/14,9,88,97,1647,1363,0,0,0,0,0,0,26,10,3,1,40,798, Equestrian sports & animal racing
2802732,1853322970,acbk,David Shrigley,3/31/12,1497,6/6/12,1/7/15,67,90,157,1645,1303,0,0,0,0,0,0,14,9,4,4,31,709," History, geographic treatment, biography"
2742030,1606995111,acbk,sincerest form,4/2/12,1498,4/18/12,1/5/15,16,92,108,1643,1352,0,0,0,0,0,0,40,18,14,9,81,741,Drawing & drawings
2834537,1566568862,acbk,Born in Jerusal,4/2/12,1499,8/25/12,12/18/12,145,92,237,1643,1223,0,0,0,0,0,0,3,0,0,2,5,956, Middle East (Near East)
2771292,1451627912,acbk,drama years rea,4/3/12,1500,4/17/12,10/6/14,14,93,107,1642,1353,0,0,0,0,0,0,16,14,17,7,54,305, Groups of people
2820805,1421404281,acbk,Secret lives of,4/3/12,1501,7/21/12,8/26/14,109,93,202,1642,1258,0,0,0,0,0,0,11,6,3,2,22,595,Arthropoda
2840492,1442217979,acbk,Reckless the po,4/5/12,1502,9/19/12,4/19/13,167,95,262,1640,1198,0,0,0,0,0,0,5,1,0,0,6,363,Other social problems & services
2771304,199798141,acbk,Overfishing wha,4/6/12,1503,4/16/12,2/18/14,10,96,106,1639,1354,0,0,0,0,0,0,18,4,1,6,29,338, Production
2832939,691129487,acbk,Jim and Jap Cro,4/8/12,1504,10/6/12,11/15/14,181,98,279,1637,1181,0,0,0,0,0,0,3,5,3,2,13,305, Groups of people
2771251,312662408,acbk,Turning two my,4/10/12,1505,4/26/12,2/10/14,16,100,116,1635,1344,0,0,0,0,0,0,5,0,1,1,7,796,Athletic & outdoor sports & games
2818891,1852846585,acbk,Shorter walks i,4/10/12,1506,8/7/12,11/26/14,119,100,219,1635,1241,0,0,0,0,0,0,4,9,19,20,52,796,Athletic & outdoor sports & games
2831476,884483304,jcbk,Kunus basket a,4/11/12,1507,9/9/12,12/16/14,151,101,252,1634,1208,0,0,0,0,0,0,9,14,15,10,48,155, Differential & developmental psychology
2820806,1440532184,acbk,Slushed more th,4/15/12,1508,7/21/12,8/18/14,97,105,202,1630,1258,0,0,0,0,0,0,13,15,7,9,44,641, Food & drink
2818883,1405389761,acbk,rough guide to,4/16/12,1509,7/29/12,11/12/14,104,106,210,1629,1250,0,0,0,0,0,0,15,24,17,4,60,914,Geography of & travel in Europe
2818907,1854585908,acbk,Your gap year t,4/16/12,1510,7/17/12,1/14/15,92,106,198,1629,1262,0,0,0,0,0,0,9,7,13,7,36,331, Labor economics
2771314,1451632878,acbk,shadow catcher,4/17/12,1511,4/26/12,10/20/14,9,107,116,1628,1344,0,0,0,0,0,0,25,8,9,4,46,363,Other social problems & services
2794607,030015190X,acbk,Promiscuous Por,4/19/12,1512,5/5/12,12/30/14,16,109,125,1626,1335,0,0,0,0,0,0,11,1,4,0,16,813,American fiction in English
2774703,1432825860,acbk,Jury rig,4/20/12,1513,5/26/12,1/18/14,36,110,146,1625,1314,0,0,0,0,0,0,20,1,1,0,22,895,Literatures of East & Southeast Asia
2838872,262516942,acbk,Effective cycli,4/20/12,1514,9/17/12,12/16/14,150,110,260,1625,1200,0,0,0,0,0,0,7,7,7,6,27,796,Athletic & outdoor sports & games
2801135,310333555,acbk,Harriet Beamer,4/21/12,1515,5/12/12,12/30/14,21,111,132,1624,1328,0,0,0,0,0,0,44,24,16,4,88,895,Literatures of East & Southeast Asia
2794008,691153914,acbk,spirit of compr,4/22/12,1516,5/10/12,1/9/13,18,112,130,1623,1330,0,0,0,0,0,0,8,1,0,0,9,320,Political science (Politics & government)
2848044,830834575,acbk,Making peace wi,4/22/12,1517,12/8/12,4/6/14,230,112,342,1623,1118,0,0,0,0,0,0,1,1,1,3,6,261,Social theology and interreligious relations and attitudes
2795404,226425711,acbk,Appian Way ghos,4/23/12,1518,4/25/12,12/30/14,2,113,115,1622,1345,0,0,0,0,0,0,22,6,7,8,43,937,Italian Peninsula to 476 & adjacent territories to 476
2831499,310719844,acbk,Reckless heart,4/23/12,1519,8/24/12,12/5/13,123,113,236,1622,1224,0,0,0,0,0,0,10,5,0,1,16,155, Differential & developmental psychology
2762367,762441119,acbk,gardener the gr,4/24/12,1520,5/8/12,1/15/15,14,114,128,1621,1332,0,0,0,0,0,0,25,31,20,15,91,641, Food & drink
2818888,1612381359,acbk,Santa Fe Taos A,4/24/12,1521,7/24/12,1/17/15,91,114,205,1621,1255,0,0,0,0,0,0,11,39,41,22,113,917,Geography of & travel in North America
2793712,785152318,acbk,New Mutants Unf,4/25/12,1522,5/10/12,1/14/15,15,115,130,1620,1330,0,0,0,0,0,0,74,46,14,13,147,741,Drawing & drawings
2830460,1452107122,acbk,SnApp shots how,4/25/12,1523,8/17/12,11/18/14,114,115,229,1620,1231,0,0,0,0,0,0,27,29,17,13,86,770,"Photography, computer art, cinematography, videography"
2793972,817317651,acbk,Desert rose the,4/27/12,1524,4/30/12,12/20/14,3,117,120,1618,1340,0,0,0,0,0,0,12,5,2,0,19,323, Civil & political rights
2801268,1440311455,acbk,Creating radian,4/27/12,1525,6/14/12,1/22/15,48,117,165,1618,1295,0,0,0,0,0,0,23,30,26,14,93,743,Drawing & drawings by subject
2795854,764340964,acbk,beginners guide,4/28/12,1526,6/18/12,1/9/15,51,118,169,1617,1291,0,0,0,0,0,0,8,10,6,2,26,738, Ceramic arts
2830804,069111417X,acbk,How to do thing,4/29/12,1527,8/17/12,12/17/14,110,119,229,1616,1231,0,0,0,0,0,0,7,5,7,2,21,28,Reading & use of other information media
2772343,1439164487,acbk,Masters of comm,5/1/12,1528,5/11/12,1/22/15,10,121,131,1614,1329,0,0,0,0,0,0,28,7,6,8,49,355, Military science
2770967,1600786898,jcbk,All you can be,5/3/12,1529,7/9/12,8/6/14,67,123,190,1612,1270,0,0,0,0,0,0,10,5,4,9,28,796,Athletic & outdoor sports & games
2857074,142050746X,acbk,Roman mythology,5/4/12,1530,12/26/12,11/4/14,236,124,360,1611,1100,0,0,0,0,0,0,1,7,9,7,24,292,Classical religion (Greek & Roman religion)
2771611,1585429376,acbk,Cat daddy what,5/10/12,1531,5/25/12,12/30/14,15,130,145,1605,1315,0,0,0,0,0,0,47,50,40,25,162,636, Animal husbandry
2774710,1432825615,acbk,Man behind the,5/11/12,1532,5/24/12,7/16/14,13,131,144,1604,1316,0,0,0,0,0,0,20,6,1,1,28,895,Literatures of East & Southeast Asia
2821679,1118295145,acbk,Crazy good inte,5/11/12,1533,7/21/12,1/22/15,71,131,202,1604,1258,0,0,0,0,0,0,22,41,36,26,125,650,Management & auxiliary services
2772333,823239500,acbk,From slave ship,5/14/12,1534,5/24/12,10/8/14,10,134,144,1601,1316,0,0,0,0,0,0,10,2,3,1,16,306, Culture & institutions
2838849,8466645721,acbk,Esposa por la m,5/14/12,1535,11/3/12,10/18/14,173,134,307,1601,1153,0,0,0,0,0,0,2,1,6,1,10,863,Spanish fiction
2818889,762779578,acbk,Scenic routes b,5/15/12,1536,7/15/12,1/4/15,61,135,196,1600,1264,0,0,0,0,0,0,10,19,19,19,67,917,Geography of & travel in North America
2796140,1432825763,acbk,lost artist,5/16/12,1537,6/22/12,8/11/14,37,136,173,1599,1287,0,0,0,0,0,0,23,10,2,0,35,617," Surgery, regional medicine, dentistry, ophthalmology, otology, audiology"
2830906,1412846269,acbk,philosophical h,5/16/12,1538,8/21/12,9/14/13,97,136,233,1599,1227,0,0,0,0,0,0,2,2,0,3,7,128, Humankind
2821664,1440538875,acbk,1001 phrases yo,5/18/12,1539,7/21/12,1/20/15,64,138,202,1597,1258,0,0,0,0,0,0,50,97,72,56,275,650,Management & auxiliary services
2792489,1250006724,acbk,dark anatomy a,5/21/12,1540,5/25/12,12/29/14,4,141,145,1594,1315,0,0,0,0,0,0,45,20,8,12,85,793, Indoor games & amusements
2820728,1596983256,acbk,Defending the f,5/22/12,1541,8/18/12,3/30/13,88,142,230,1593,1230,0,0,0,0,0,0,3,1,0,2,6,330,Economics
2801121,1596923709,acbk,chessman a nove,5/25/12,1542,6/26/12,1/16/15,32,145,177,1590,1283,0,0,0,0,0,0,20,8,10,10,48,895,Literatures of East & Southeast Asia
2839237,1475051360,jcbk,Pig War,5/26/12,1543,9/4/12,1/3/15,101,146,247,1589,1213,0,0,0,0,0,0,6,15,6,10,37,324,The political process
2760876,1849821542,acbk,Growing up dead,5/28/12,1544,6/24/12,11/3/14,27,148,175,1587,1285,0,0,0,0,0,0,29,17,4,3,53,398, Folklore
2773651,1884313930,acbk,Motorcycle jour,6/1/12,1545,6/23/12,6/15/14,22,152,174,1583,1286,0,0,0,0,0,0,4,6,2,2,14,917,Geography of & travel in North America
2818874,174179322X,acbk,Poland,6/1/12,1546,7/19/12,11/9/14,48,152,200,1583,1260,0,0,0,0,0,0,11,38,34,33,116,914,Geography of & travel in Europe
2805703,871404079,acbk,As Texas goes h,6/4/12,1547,6/15/12,12/30/14,11,155,166,1580,1294,0,0,0,0,0,0,130,67,12,5,214,320,Political science (Politics & government)
2771250,809094681,acbk,Trinity a graph,6/5/12,1548,6/21/12,1/14/15,16,156,172,1579,1288,0,0,0,0,0,0,42,38,30,21,131,623, Military & nautical engineering
2767078,814431933,acbk,small business,6/6/12,1549,6/15/12,8/16/14,9,157,166,1578,1294,0,0,0,0,0,0,8,7,4,5,24,658,General management
2830899,738721913,acbk,Jesus through p,6/8/12,1550,8/24/12,1/7/15,77,159,236,1576,1224,0,0,0,0,0,0,9,5,3,4,21,232, Jesus Christ & his family
2815084,691128901,acbk,Sin the early h,6/10/12,1551,7/12/12,11/17/14,32,161,193,1574,1267,0,0,0,0,0,0,13,8,4,0,25,241,Christian ethics
2801064,393079880,acbk,Buried in the s,6/11/12,1552,6/16/12,1/20/15,5,162,167,1573,1293,0,0,0,0,0,0,67,157,65,49,338,796,Athletic & outdoor sports & games
2773664,1609520556,acbk,Kin to the wind,6/12/12,1553,6/27/12,7/7/14,15,163,178,1572,1282,0,0,0,0,0,0,11,9,3,2,25,910,Geography & travel
2792242,307984885,acbk,My orange duffe,6/12/12,1554,6/23/12,6/11/14,11,163,174,1572,1286,0,0,0,0,0,0,10,6,2,1,19,362,Social problems of & services to groups of people
2806079,938034015X,jcbk,great race an I,6/12/12,1555,6/22/12,1/22/15,10,163,173,1572,1287,0,0,0,0,0,0,27,20,18,20,85,398, Folklore
2820731,1118290313,acbk,Design like App,6/12/12,1556,7/26/12,11/1/14,44,163,207,1572,1253,0,0,0,0,0,0,16,16,10,6,48,658,General management
2802061,1579622828,acbk,Death in a wine,6/15/12,1557,9/7/12,1/8/15,84,166,250,1569,1210,0,0,0,0,0,0,21,7,3,4,35,796,Athletic & outdoor sports & games
2830435,984264035,acbk,Larynx galaxy,6/16/12,1558,10/18/12,3/14/14,124,167,291,1568,1169,0,0,0,0,0,0,4,2,1,3,10,813,American fiction in English
2806051,1619860767,acbk,Writers of the,6/17/12,1559,7/7/12,12/15/14,20,168,188,1567,1272,0,0,0,0,0,0,10,6,2,6,24,863,Spanish fiction
2821720,756690625,jcbk,Transportation,6/18/12,1560,7/11/12,1/22/15,23,169,192,1566,1268,0,0,0,0,0,0,54,86,94,81,315,388,Transportation
2846036,1843511894,acbk,Goodbye again,6/18/12,1561,10/30/12,9/23/14,134,169,303,1566,1157,0,0,0,0,0,0,5,7,2,1,15,818,American miscellaneous writings in English
2820790,374217491,acbk,My poets,6/19/12,1562,7/23/12,1/11/15,34,170,204,1565,1256,0,0,0,0,0,0,19,16,10,9,54,811,American poetry in English
2794695,1452109060,jcbk,Earthling,6/20/12,1563,7/26/12,1/11/15,36,171,207,1564,1253,0,0,0,0,0,0,108,203,157,194,662,741,Drawing & drawings
2850175,1554513820,jcbk,People who said,6/21/12,1564,11/16/12,12/3/14,148,172,320,1563,1140,0,0,0,0,0,0,3,11,12,6,32,303,Social processes
